Var1,Var2
MAR04529,Amino sugar and nucleotide sugar metabolism
MAR04530,Amino sugar and nucleotide sugar metabolism
MAR04532,Amino sugar and nucleotide sugar metabolism
MAR04536,Amino sugar and nucleotide sugar metabolism
MAR04628,Amino sugar and nucleotide sugar metabolism
MAR04629,Amino sugar and nucleotide sugar metabolism
MAR04631,Amino sugar and nucleotide sugar metabolism
MAR08371,Amino sugar and nucleotide sugar metabolism
MAR08373,Amino sugar and nucleotide sugar metabolism
MAR08375,Amino sugar and nucleotide sugar metabolism
MAR08377,Amino sugar and nucleotide sugar metabolism
MAR05130,Aminoacyl-tRNA biosynthesis
MAR05131,Aminoacyl-tRNA biosynthesis
MAR05132,Aminoacyl-tRNA biosynthesis
MAR05133,Aminoacyl-tRNA biosynthesis
MAR05134,Aminoacyl-tRNA biosynthesis
MAR05135,Aminoacyl-tRNA biosynthesis
MAR05136,Aminoacyl-tRNA biosynthesis
MAR05137,Aminoacyl-tRNA biosynthesis
MAR05138,Aminoacyl-tRNA biosynthesis
MAR05139,Aminoacyl-tRNA biosynthesis
MAR05140,Aminoacyl-tRNA biosynthesis
MAR05141,Aminoacyl-tRNA biosynthesis
MAR05142,Aminoacyl-tRNA biosynthesis
MAR05143,Aminoacyl-tRNA biosynthesis
MAR05145,Aminoacyl-tRNA biosynthesis
MAR05146,Aminoacyl-tRNA biosynthesis
MAR05147,Aminoacyl-tRNA biosynthesis
MAR05148,Aminoacyl-tRNA biosynthesis
MAR05149,Aminoacyl-tRNA biosynthesis
MAR05150,Aminoacyl-tRNA biosynthesis
MAR07171,O-glycan metabolism
MAR07174,O-glycan metabolism
MAR07175,O-glycan metabolism
MAR07180,O-glycan metabolism
MAR07181,O-glycan metabolism
MAR07436,O-glycan metabolism
MAR07438,O-glycan metabolism
MAR07440,O-glycan metabolism
MAR08254,O-glycan metabolism
MAR08255,O-glycan metabolism
MAR08257,O-glycan metabolism
MAR01532,N-glycan metabolism
MAR07254,N-glycan metabolism
MAR07261,N-glycan metabolism
MAR07263,N-glycan metabolism
MAR07264,N-glycan metabolism
MAR07265,N-glycan metabolism
MAR07266,N-glycan metabolism
MAR07267,N-glycan metabolism
MAR07268,N-glycan metabolism
MAR07269,N-glycan metabolism
MAR07270,N-glycan metabolism
MAR07271,N-glycan metabolism
MAR07274,N-glycan metabolism
MAR07275,N-glycan metabolism
MAR07276,N-glycan metabolism
MAR07277,N-glycan metabolism
MAR07278,N-glycan metabolism
MAR07279,N-glycan metabolism
MAR07280,N-glycan metabolism
MAR07281,N-glycan metabolism
MAR07285,N-glycan metabolism
MAR07286,N-glycan metabolism
MAR07287,N-glycan metabolism
MAR07288,N-glycan metabolism
MAR07289,N-glycan metabolism
MAR07290,N-glycan metabolism
MAR07291,N-glycan metabolism
MAR07293,N-glycan metabolism
MAR07300,Transport reactions
MAR07308,N-glycan metabolism
MAR07309,N-glycan metabolism
MAR07310,N-glycan metabolism
MAR07311,N-glycan metabolism
MAR07312,N-glycan metabolism
MAR07313,N-glycan metabolism
MAR07314,N-glycan metabolism
MAR07315,N-glycan metabolism
MAR07316,N-glycan metabolism
MAR07317,N-glycan metabolism
MAR07318,N-glycan metabolism
MAR07319,N-glycan metabolism
MAR07320,N-glycan metabolism
MAR07321,N-glycan metabolism
MAR07322,N-glycan metabolism
MAR07323,N-glycan metabolism
MAR07324,N-glycan metabolism
MAR07325,N-glycan metabolism
MAR07327,N-glycan metabolism
MAR07328,N-glycan metabolism
MAR07329,N-glycan metabolism
MAR07332,N-glycan metabolism
MAR07333,N-glycan metabolism
MAR07428,N-glycan metabolism
MAR07429,N-glycan metabolism
MAR07574,N-glycan metabolism
MAR07575,N-glycan metabolism
MAR07576,N-glycan metabolism
MAR07577,N-glycan metabolism
MAR07578,N-glycan metabolism
MAR07580,N-glycan metabolism
MAR07582,N-glycan metabolism
MAR07585,N-glycan metabolism
MAR07586,N-glycan metabolism
MAR07587,N-glycan metabolism
MAR08691,N-glycan metabolism
MAR08693,N-glycan metabolism
MAR08694,N-glycan metabolism
MAR05151,Protein assembly
MAR05152,Protein assembly
MAR05153,Protein assembly
MAR05155,Protein assembly
MAR05156,Protein assembly
MAR05164,Protein assembly
MAR07621,Protein modification
MAR05258,Protein degradation
MAR05267,Protein degradation
MAR05274,Protein degradation
MAR05282,Protein degradation
MAR05284,Protein degradation
MAR05407,Miscellaneous
MAR03861,Sulfur metabolism
MAR03866,Sulfur metabolism
MAR03915,Sulfur metabolism
MAR04084,Sulfur metabolism
MAR04187,Sulfur metabolism
MAR04701,Sulfur metabolism
MAR08662,C5-branched dibasic acid metabolism
MAR08663,C5-branched dibasic acid metabolism
MAR08667,C5-branched dibasic acid metabolism
MAR08668,C5-branched dibasic acid metabolism
MAR00710,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03787,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03957,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03958,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04111,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04112,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04113,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04139,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04141,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04145,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04147,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04149,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04152,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04209,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04408,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04410,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04454,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04456,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04458,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04465,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04585,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04586,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04587,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04588,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04589,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04652,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR05294,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR05297,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR06411,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR06413,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR06414,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08743,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08772,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08773,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08775,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08777,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08778,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08779,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08780,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08782,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03975,Oxidative phosphorylation
MAR03977,Oxidative phosphorylation
MAR03979,Oxidative phosphorylation
MAR06911,Oxidative phosphorylation
MAR06912,Oxidative phosphorylation
MAR06916,Oxidative phosphorylation
MAR06918,Oxidative phosphorylation
MAR06921,Oxidative phosphorylation
MAR03960,ROS detoxification
MAR03980,ROS detoxification
MAR03982,ROS detoxification
MAR08409,ROS detoxification
MAR08410,ROS detoxification
MAR08413,ROS detoxification
MAR08415,ROS detoxification
MAR00156,Fatty acid activation (cytosolic)
MAR00165,Fatty acid activation (cytosolic)
MAR00168,Fatty acid activation (cytosolic)
MAR00171,Fatty acid activation (cytosolic)
MAR00174,Fatty acid activation (cytosolic)
MAR00177,Fatty acid activation (cytosolic)
MAR00180,Fatty acid activation (cytosolic)
MAR00184,Fatty acid activation (cytosolic)
MAR00188,Fatty acid activation (cytosolic)
MAR00192,Fatty acid activation (cytosolic)
MAR00196,Fatty acid activation (cytosolic)
MAR00200,Fatty acid activation (cytosolic)
MAR00204,Fatty acid activation (cytosolic)
MAR00209,Fatty acid activation (cytosolic)
MAR00213,Fatty acid activation (cytosolic)
MAR00217,Fatty acid activation (cytosolic)
MAR00226,Fatty acid activation (cytosolic)
MAR00233,Fatty acid activation (cytosolic)
MAR00237,Fatty acid activation (cytosolic)
MAR00241,Fatty acid activation (cytosolic)
MAR00245,Fatty acid activation (cytosolic)
MAR00249,Fatty acid activation (cytosolic)
MAR00255,Fatty acid activation (cytosolic)
MAR00259,Fatty acid activation (cytosolic)
MAR00263,Fatty acid activation (cytosolic)
MAR00267,Fatty acid activation (cytosolic)
MAR00271,Fatty acid activation (cytosolic)
MAR00275,Fatty acid activation (cytosolic)
MAR00279,Fatty acid activation (cytosolic)
MAR00283,Fatty acid activation (cytosolic)
MAR00289,Fatty acid activation (cytosolic)
MAR00293,Fatty acid activation (cytosolic)
MAR00297,Fatty acid activation (cytosolic)
MAR00301,Fatty acid activation (cytosolic)
MAR00305,Fatty acid activation (cytosolic)
MAR00309,Fatty acid activation (cytosolic)
MAR00313,Fatty acid activation (cytosolic)
MAR00319,Fatty acid activation (cytosolic)
MAR00323,Fatty acid activation (cytosolic)
MAR00327,Fatty acid activation (cytosolic)
MAR00331,Fatty acid activation (cytosolic)
MAR00337,Fatty acid activation (cytosolic)
MAR00341,Fatty acid activation (cytosolic)
MAR00345,Fatty acid activation (cytosolic)
MAR00349,Fatty acid activation (cytosolic)
MAR00353,Fatty acid activation (cytosolic)
MAR00357,Fatty acid activation (cytosolic)
MAR00361,Fatty acid activation (cytosolic)
MAR00365,Fatty acid activation (cytosolic)
MAR00369,Fatty acid activation (cytosolic)
MAR00373,Fatty acid activation (cytosolic)
MAR00377,Fatty acid activation (cytosolic)
MAR00381,Fatty acid activation (cytosolic)
MAR00385,Fatty acid activation (cytosolic)
MAR00389,Fatty acid activation (cytosolic)
MAR00393,Fatty acid activation (cytosolic)
MAR00397,Fatty acid activation (cytosolic)
MAR00401,Fatty acid activation (cytosolic)
MAR00405,Fatty acid activation (cytosolic)
MAR00409,Fatty acid activation (cytosolic)
MAR00413,Fatty acid activation (cytosolic)
MAR00417,Fatty acid activation (cytosolic)
MAR00421,Fatty acid activation (cytosolic)
MAR00425,Fatty acid activation (cytosolic)
MAR00429,Fatty acid activation (cytosolic)
MAR00433,Fatty acid activation (cytosolic)
MAR00437,Fatty acid activation (cytosolic)
MAR02942,Fatty acid activation (endoplasmic reticular)
MAR02943,Fatty acid activation (endoplasmic reticular)
MAR02944,Fatty acid activation (endoplasmic reticular)
MAR02945,Fatty acid activation (endoplasmic reticular)
MAR02946,Fatty acid activation (endoplasmic reticular)
MAR02947,Fatty acid activation (endoplasmic reticular)
MAR02948,Fatty acid activation (endoplasmic reticular)
MAR02949,Fatty acid activation (endoplasmic reticular)
MAR02951,Fatty acid activation (endoplasmic reticular)
MAR02952,Fatty acid activation (endoplasmic reticular)
MAR02954,Fatty acid activation (endoplasmic reticular)
MAR02955,Fatty acid activation (endoplasmic reticular)
MAR02956,Fatty acid activation (endoplasmic reticular)
MAR02957,Fatty acid activation (endoplasmic reticular)
MAR02959,Fatty acid activation (endoplasmic reticular)
MAR02961,Fatty acid activation (endoplasmic reticular)
MAR02962,Fatty acid activation (endoplasmic reticular)
MAR02963,Fatty acid activation (endoplasmic reticular)
MAR02964,Fatty acid activation (endoplasmic reticular)
MAR02965,Fatty acid activation (endoplasmic reticular)
MAR02966,Fatty acid activation (endoplasmic reticular)
MAR02967,Fatty acid activation (endoplasmic reticular)
MAR02968,Fatty acid activation (endoplasmic reticular)
MAR02969,Fatty acid activation (endoplasmic reticular)
MAR02970,Fatty acid activation (endoplasmic reticular)
MAR02971,Fatty acid activation (endoplasmic reticular)
MAR02972,Fatty acid activation (endoplasmic reticular)
MAR02973,Fatty acid activation (endoplasmic reticular)
MAR02974,Fatty acid activation (endoplasmic reticular)
MAR02975,Fatty acid activation (endoplasmic reticular)
MAR02976,Fatty acid activation (endoplasmic reticular)
MAR02977,Fatty acid activation (endoplasmic reticular)
MAR02978,Fatty acid activation (endoplasmic reticular)
MAR02979,Fatty acid activation (endoplasmic reticular)
MAR02980,Fatty acid activation (endoplasmic reticular)
MAR02981,Fatty acid activation (endoplasmic reticular)
MAR02982,Fatty acid activation (endoplasmic reticular)
MAR02983,Fatty acid activation (endoplasmic reticular)
MAR02984,Fatty acid activation (endoplasmic reticular)
MAR02985,Fatty acid activation (endoplasmic reticular)
MAR02986,Fatty acid activation (endoplasmic reticular)
MAR02987,Fatty acid activation (endoplasmic reticular)
MAR02988,Fatty acid activation (endoplasmic reticular)
MAR02989,Fatty acid activation (endoplasmic reticular)
MAR02990,Fatty acid activation (endoplasmic reticular)
MAR02991,Fatty acid activation (endoplasmic reticular)
MAR02992,Fatty acid activation (endoplasmic reticular)
MAR02994,Fatty acid activation (endoplasmic reticular)
MAR02996,Fatty acid activation (endoplasmic reticular)
MAR02998,Fatty acid activation (endoplasmic reticular)
MAR02999,Fatty acid activation (endoplasmic reticular)
MAR03000,Fatty acid activation (endoplasmic reticular)
MAR03001,Fatty acid activation (endoplasmic reticular)
MAR03002,Fatty acid activation (endoplasmic reticular)
MAR03003,Fatty acid activation (endoplasmic reticular)
MAR02152,Fatty acid biosynthesis (even-chain)
MAR02153,Fatty acid biosynthesis (even-chain)
MAR02154,Fatty acid biosynthesis (even-chain)
MAR02155,Fatty acid biosynthesis (even-chain)
MAR02156,Fatty acid biosynthesis (even-chain)
MAR02157,Fatty acid biosynthesis (even-chain)
MAR02158,Fatty acid biosynthesis (even-chain)
MAR02159,Fatty acid biosynthesis (even-chain)
MAR02160,Fatty acid biosynthesis (even-chain)
MAR02161,Fatty acid biosynthesis (even-chain)
MAR02162,Fatty acid biosynthesis (even-chain)
MAR02163,Fatty acid biosynthesis (even-chain)
MAR02164,Fatty acid biosynthesis (even-chain)
MAR02165,Fatty acid biosynthesis (even-chain)
MAR02166,Fatty acid biosynthesis (even-chain)
MAR02167,Fatty acid biosynthesis (even-chain)
MAR02168,Fatty acid biosynthesis (even-chain)
MAR02169,Fatty acid biosynthesis (even-chain)
MAR02170,Fatty acid biosynthesis (even-chain)
MAR02171,Fatty acid biosynthesis (even-chain)
MAR02173,Fatty acid biosynthesis (even-chain)
MAR02174,Fatty acid biosynthesis (even-chain)
MAR02175,Fatty acid biosynthesis (even-chain)
MAR02176,Fatty acid biosynthesis (even-chain)
MAR02178,Fatty acid biosynthesis (even-chain)
MAR02179,Fatty acid biosynthesis (even-chain)
MAR02180,Fatty acid biosynthesis (even-chain)
MAR02181,Fatty acid biosynthesis (even-chain)
MAR04156,Fatty acid biosynthesis (even-chain)
MAR04295,Fatty acid biosynthesis (even-chain)
MAR02227,Fatty acid biosynthesis (odd-chain)
MAR02228,Fatty acid biosynthesis (odd-chain)
MAR02229,Fatty acid biosynthesis (odd-chain)
MAR02230,Fatty acid biosynthesis (odd-chain)
MAR02231,Fatty acid biosynthesis (odd-chain)
MAR02232,Fatty acid biosynthesis (odd-chain)
MAR02233,Fatty acid biosynthesis (odd-chain)
MAR02234,Fatty acid biosynthesis (odd-chain)
MAR02235,Fatty acid biosynthesis (odd-chain)
MAR02236,Fatty acid biosynthesis (odd-chain)
MAR02237,Fatty acid biosynthesis (odd-chain)
MAR02238,Fatty acid biosynthesis (odd-chain)
MAR02239,Fatty acid biosynthesis (odd-chain)
MAR02240,Fatty acid biosynthesis (odd-chain)
MAR02241,Fatty acid biosynthesis (odd-chain)
MAR02242,Fatty acid biosynthesis (odd-chain)
MAR02243,Fatty acid biosynthesis (odd-chain)
MAR02244,Fatty acid biosynthesis (odd-chain)
MAR02245,Fatty acid biosynthesis (odd-chain)
MAR02246,Fatty acid biosynthesis (odd-chain)
MAR02247,Fatty acid biosynthesis (odd-chain)
MAR02249,Fatty acid biosynthesis (odd-chain)
MAR02250,Fatty acid biosynthesis (odd-chain)
MAR02251,Fatty acid biosynthesis (odd-chain)
MAR02252,Fatty acid biosynthesis (odd-chain)
MAR02254,Fatty acid biosynthesis (odd-chain)
MAR02255,Fatty acid biosynthesis (odd-chain)
MAR02256,Fatty acid biosynthesis (odd-chain)
MAR02257,Fatty acid biosynthesis (odd-chain)
MAR02305,Fatty acid biosynthesis (unsaturated)
MAR02307,Fatty acid biosynthesis (unsaturated)
MAR02309,Fatty acid biosynthesis (unsaturated)
MAR02311,Fatty acid biosynthesis (unsaturated)
MAR02315,Fatty acid biosynthesis (unsaturated)
MAR02317,Fatty acid biosynthesis (unsaturated)
MAR02319,Fatty acid biosynthesis (unsaturated)
MAR02321,Fatty acid biosynthesis (unsaturated)
MAR02324,Fatty acid biosynthesis (unsaturated)
